Timestamp;IMU_angle[0];Set_Yaw
35085000;118.998154;119.017799
35096000;119.069046;119.110962
35107000;119.146584;119.203194
35117000;119.214447;119.278633
35128000;119.282455;119.353310
35139000;119.352058;119.420166
35150000;119.419556;119.480034
35160000;119.495468;119.533630
35171000;119.556007;119.577477
35182000;119.607193;119.624611
35192000;119.644104;119.659760
35203000;119.662514;119.694550
35214000;119.682114;119.725700
35225000;119.705246;119.751183
35235000;119.729652;119.776398
35245000;119.757904;119.797028
35256000;119.795364;119.817451
35267000;119.836647;119.835732
35277000;119.887970;119.849258
35288000;119.931778;119.865494
35299000;119.942604;119.878754
35309000;119.929352;119.889603
35320000;119.905365;119.899406
35330000;119.891518;119.909111
35340000;119.888870;119.917053
35351000;119.894867;119.924248
35362000;119.912956;119.931358
35373000;119.951218;119.937729
35383000;119.981110;119.943436
35394000;120.009850;119.948540
35404000;120.016220;119.952705
35415000;119.998184;119.956841
35426000;119.971519;119.960533
35437000;119.941681;119.963844
35448000;119.929825;119.966553
35459000;119.931419;119.969238
35469000;119.952225;119.971634
35480000;119.988266;119.973602
35490000;120.021416;119.975540
35501000;120.041641;119.977135
35511000;120.043808;119.978714
35522000;120.029701;119.979996
35532000;120.000443;119.981270
35543000;119.969315;119.982307
35553000;119.952148;119.983345
35563000;119.948586;119.984192
35574000;119.964249;119.985023
35585000;119.993965;119.985771
35596000;120.020569;119.986443
35607000;120.036819;119.987038
35618000;120.040031;119.987526
35629000;120.028671;119.988022
35640000;120.006409;119.988441
35650000;119.978783;119.988838
35662000;119.961853;119.989174
35672000;119.963684;119.989479
35684000;119.980171;119.989761
35694000;120.001648;119.989990
35704000;120.023178;119.990242
35715000;120.036491;119.990425
35726000;120.032806;119.990593
35737000;120.017029;119.990746
35747000;119.995979;119.990898
35757000;119.970001;119.991051
35768000;119.958786;119.991135
35778000;119.965584;119.991211
35788000;119.979324;119.991287
35799000;120.001556;119.991364
35809000;120.019997;119.991447
35821000;120.035751;119.991531
35831000;120.031677;119.991608
35842000;120.017433;119.991692
35852000;119.998787;119.991768
35862000;119.976715;119.991798
35873000;119.961098;119.991798
35884000;119.961815;119.991798
35894000;119.974823;119.991798
35906000;119.996178;119.991798
35916000;120.014771;119.991798
35927000;120.024567;119.991798
35938000;120.023491;119.991798
35948000;120.013924;119.991798
35958000;119.997223;119.991798
35968000;119.980133;119.991798
35978000;119.967598;119.991798
35989000;119.968933;119.991798
36000000;119.977554;119.991798
36010000;119.993591;119.991798
36022000;120.013626;119.991798
36032000;120.022873;119.991798
36042000;120.019203;119.991798
36053000;120.006622;119.991798
36064000;119.989182;119.991798
36074000;119.974800;119.991798
36084000;119.964958;119.991798
36095000;119.969330;119.991798
36106000;119.981941;119.991798
36116000;119.999985;119.991798
36127000;120.014420;119.991798
36138000;120.022072;119.991798
36148000;120.020195;119.991798
36158000;120.009018;119.991798
36169000;119.993240;119.991798
36180000;119.973518;119.991798
36191000;119.965759;119.991798
36201000;119.967926;119.991798
36211000;119.976845;119.991798
36221000;119.989365;119.991798
36232000;120.004028;119.991798
36243000;120.011055;119.991798
36253000;120.013016;119.991798
36264000;120.005600;119.991798
36274000;119.990227;119.991798
36285000;119.974335;119.991798
36295000;119.967606;119.991798
36306000;119.969337;119.991798
36317000;119.981812;119.991798
36327000;119.993927;119.991798
36337000;120.004372;119.991798
36348000;120.009537;119.991798
36359000;120.008209;119.991798
36369000;120.001442;119.991798
36380000;119.987900;119.991798
36390000;119.975616;119.991798
36401000;119.969612;119.991798
36411000;119.974434;119.991798
36423000;119.983231;119.991798
36433000;119.997093;119.991798
36443000;120.009026;119.991798
36454000;120.013947;119.991798
36465000;120.009911;119.991798
36476000;119.998802;119.991798
36486000;119.984741;119.991798
36497000;119.973640;119.991798
36508000;119.967880;119.991798
36519000;119.973450;119.991798
36531000;119.984520;119.991798
36542000;120.000641;119.991798
36552000;120.008408;119.991798
36563000;120.010597;119.991798
36573000;120.006943;119.991798
36584000;119.996216;119.991798
36594000;119.984184;119.991798
36604000;119.973587;119.991798
36614000;119.972015;119.991798
36625000;119.975090;119.991798
36635000;119.982628;119.991798
36646000;119.991653;119.991798
36656000;120.002441;119.991798
36667000;120.004326;119.991798
36677000;120.000854;119.991798
36688000;119.992706;119.991798
36698000;119.983116;119.991798
36708000;119.973961;119.991798
36718000;119.972290;119.991798
36728000;119.976715;119.991798
36738000;119.984749;119.991798
36749000;119.993454;119.991798
36759000;120.003647;119.991798
36771000;120.006935;119.991798
36781000;120.003464;119.991798
36791000;119.994125;119.991798
36802000;119.982979;119.991798
36812000;119.975250;119.991798
36823000;119.969986;119.991798
36834000;119.974724;119.991798
36845000;119.981445;119.991798
36856000;119.995132;119.991798
36867000;120.001198;119.991798
36877000;120.003006;119.991798
36888000;120.002396;119.991798
36898000;119.995354;119.991798
36908000;119.984917;119.991798
36918000;119.976883;119.991798
36929000;119.972839;119.991798
36940000;119.975716;119.991798
36951000;119.981781;119.991798
36961000;119.991928;119.991798
36972000;119.998772;119.991798
36982000;120.001373;119.991798
36992000;119.998871;119.991798
37003000;119.990471;119.991798
37013000;119.981110;119.991798
37024000;119.974075;119.991798
37035000;119.974403;119.991798
37046000;119.978592;119.991798
37056000;119.986801;119.991798
37068000;119.997429;119.991798
37078000;120.003998;119.991798
37088000;120.005219;119.991798
37100000;120.000526;119.991798
37110000;119.991226;119.991798
37120000;119.981659;119.991798
37131000;119.973747;119.991798
37141000;119.971893;119.991798
37152000;119.976288;119.991798
37162000;119.986671;119.991798
37173000;119.996002;119.991798
37184000;120.003464;119.991798
37195000;120.004539;119.991798
37206000;120.003571;119.991798
37217000;119.995522;119.991798
37227000;119.985817;119.991798
37237000;119.980026;119.991798
37247000;119.978683;119.991798
37257000;119.981331;119.991798
37267000;119.985435;119.991798
37278000;119.994141;119.991798
37289000;119.999641;119.991798
37299000;119.999489;119.991798
37309000;119.997635;119.991798
37320000;119.991516;119.991798
37331000;119.983391;119.991798
37342000;119.978821;119.991798
37353000;119.980293;119.991798
37363000;119.984306;119.991798
37373000;119.990860;119.991798
37384000;119.997055;119.991798
37394000;120.000832;119.991798
37404000;120.003006;119.991798
37415000;119.999756;119.991798
37425000;119.990822;119.991798
37436000;119.981552;119.991798
37447000;119.975281;119.991798
37458000;119.974022;119.991798
37469000;119.979141;119.991798
37480000;119.986710;119.991798
37490000;119.995461;119.991798
37500000;119.999557;119.991798
37511000;120.001572;119.991798
37521000;119.996307;119.991798
37531000;119.991173;119.991798
37542000;119.983871;119.991798
37553000;119.978790;119.991798
37563000;119.976677;119.991798
37574000;119.979980;119.991798
37585000;119.985016;119.991798
37595000;119.991051;119.991798
37605000;119.995697;119.991798
37616000;119.995544;119.991798
37626000;119.994102;119.991798
37637000;119.989212;119.991798
37647000;119.984039;119.991798
37657000;119.979668;119.991798
37667000;119.979408;119.991798
37678000;119.982483;119.991798
37688000;119.989395;119.991798
37699000;119.997231;119.991798
37710000;120.000259;119.991798
37720000;119.999741;119.991798
37731000;119.997169;119.991798
37741000;119.989899;119.991798
37752000;119.981964;122.029877
37763000;120.134804;124.956497
37773000;121.468369;127.576805
37783000;123.297699;129.720108
37793000;125.769386;131.658508
37803000;128.843414;133.411545
37814000;132.417969;134.996979
37825000;135.957260;136.566437
37835000;137.954407;137.850220
37845000;139.536453;139.121063
37856000;140.586288;140.258896
37867000;141.643494;141.189606
37877000;142.561295;142.110901
37888000;143.194382;142.864517
37898000;143.887619;143.546066
37909000;144.554169;144.278488
37919000;145.112900;144.824844
37931000;145.598663;145.365707
37941000;145.997559;145.849960
37952000;146.377426;146.246063
37962000;146.734131;146.638184
37972000;147.071564;146.958923
37983000;147.344406;147.276428
37994000;147.567459;147.560699
38005000;147.798279;147.793228
38015000;148.027206;148.023422
38026000;148.226776;148.211716
38036000;148.379822;148.398087
38048000;148.546188;148.564972
38058000;148.690460;148.701492
38068000;148.837952;148.836639
38078000;148.957764;148.947159
38089000;149.049377;149.047119
38099000;149.111618;149.137497
38111000;149.177505;149.234650
38121000;149.230713;149.307129
38131000;149.301620;149.378845
38142000;149.380371;149.443054
38153000;149.450302;149.495575
38164000;149.514267;149.547607
38175000;149.580338;149.598175
38185000;149.624283;149.635864
38196000;149.656311;149.669983
38206000;149.676788;149.703720
38216000;149.695847;149.731339
38227000;149.722382;149.758667
38238000;149.752457;149.783142
38250000;149.781250;149.805038
38261000;149.812729;149.824661
38271000;149.866669;149.843735
38283000;149.904068;149.859344
38293000;149.921539;149.872086
38303000;149.914932;149.883606
38313000;149.892639;149.894028
38324000;149.871719;149.904343
38335000;149.866226;149.913574
38345000;149.871872;149.921127
38356000;149.889053;149.927948
38366000;149.929504;149.934692
38377000;149.979568;149.940750
38388000;150.020081;149.946182
38398000;150.033096;149.950607
38410000;150.024719;149.954987
38421000;149.997543;149.958908
38431000;149.962921;149.962128
38442000;149.932556;149.965317
38453000;149.920135;149.968155
38463000;149.930908;149.970703
38474000;149.959656;149.972778
38484000;149.997269;149.974854
38495000;150.026489;149.976700
38505000;150.041214;149.978210
38516000;150.040527;149.979706
38526000;150.023178;149.980927
38537000;149.994476;149.982132
38547000;149.966492;149.983124
38559000;149.952835;149.984131
38569000;149.959518;149.984894
38579000;149.978516;149.985657
38589000;150.007645;149.986328
38600000;150.027817;149.987000
38610000;150.039368;149.987503
38621000;150.033035;149.988007
38631000;150.016586;149.988464
38642000;149.992157;149.988892
38653000;149.966934;149.989227
38663000;149.953613;149.989532
38674000;149.961029;149.989868
38684000;149.981720;149.990173
38695000;150.010086;149.990356
38705000;150.031418;149.990509
38715000;150.043274;149.990662
38726000;150.041519;149.990829
38736000;150.026398;149.990982
38746000;150.002090;149.991150
38757000;149.976196;149.991302
38767000;149.957794;149.991455
38777000;149.954926;149.991623
38787000;149.966812;149.991760
38799000;149.984650;149.991760
38809000;150.006592;149.991760
38819000;150.024719;149.991760
38830000;150.027634;149.991760
38840000;150.022858;149.991760
38851000;150.009995;149.991760
38861000;149.988190;149.991760
38872000;149.973572;149.991760
38883000;149.971542;149.991760
38894000;149.981064;149.991760
38905000;149.998901;149.991760
38915000;150.013199;149.991760
38925000;150.022980;149.991760
38935000;150.022827;149.991760
38947000;150.009155;149.991760
38958000;149.990936;149.991760
38968000;149.975342;149.991760
38979000;149.966354;149.991760
38990000;149.970322;149.991760
39000000;149.981522;149.991760
39010000;150.002045;149.991760
39022000;150.017334;149.991760
39033000;150.026962;149.991760
39043000;150.024170;149.991760
39055000;150.007263;149.991760
39066000;149.988403;149.991760
39076000;149.972260;149.991760
39086000;149.961533;149.991760
39097000;149.963989;149.991760
39108000;149.976730;149.991760
39118000;149.992462;149.991760
39129000;150.011490;149.991760
39139000;150.021423;149.991760
39150000;150.020813;149.991760
39160000;150.010696;149.991760
39171000;149.994904;149.991760
39181000;149.979126;149.991760
39192000;149.970215;149.991760
39202000;149.970612;149.991760
39213000;149.981735;149.991760
39223000;149.994522;149.991760
39234000;150.006409;149.991760
39244000;150.013321;149.991760
39255000;150.009506;149.991760
39265000;149.996338;149.991760
39276000;149.981064;149.991760
39286000;149.969559;149.991760
39297000;149.963867;149.991760
39307000;149.967300;149.991760
39317000;149.977997;149.991760
39328000;149.993668;149.991760
39338000;150.010010;149.991760
39349000;150.014297;149.991760
39359000;150.011795;149.991760
39370000;150.001831;149.991760
39381000;149.985275;149.991760
39391000;149.971832;149.991760
39401000;149.961945;149.991760
39412000;149.962646;149.991760
39423000;149.973083;149.991760
39433000;149.985962;149.991760
39443000;150.000076;149.991760
39453000;150.010788;149.991760
39464000;150.011780;149.991760
39474000;150.007477;149.991760
39484000;149.995728;149.991760
39494000;149.984879;149.991760
39505000;149.976181;149.991760
39517000;149.975998;149.991760
39527000;149.982697;149.991760
39538000;149.992096;149.991760
39549000;150.003143;149.991760
39560000;150.007202;149.991760
39571000;150.004272;149.991760
39581000;149.997894;149.991760
39592000;149.986237;149.991760
39602000;149.976990;149.991760
39613000;149.972198;149.991760
39623000;149.976547;149.991760
39634000;149.989563;149.991760
39644000;150.002441;149.991760
39655000;150.013962;149.991760
39666000;150.018921;149.991760
39677000;150.014694;149.991760
39687000;150.005188;149.991760
39698000;149.989410;149.991760
39709000;149.978790;149.991760
39719000;149.973236;149.991760
39729000;149.975464;149.991760
39740000;149.983383;149.991760
39750000;149.992981;149.991760
39761000;150.005447;149.991760
39772000;150.011765;149.991760
39782000;150.012115;149.991760
39793000;150.002594;149.991760
39804000;149.992416;149.991760
39814000;149.984192;149.991760
39825000;149.978760;149.991760
39835000;149.980530;149.991760
39845000;149.987640;149.991760
39855000;149.998016;149.991760
39865000;150.003845;149.991760
39877000;150.005600;149.991760
39889000;150.003754;149.991760
39900000;149.995895;149.991760
39910000;149.984650;149.991760
39920000;149.977798;149.991760
39931000;149.976898;149.991760
39942000;149.981094;149.991760
39952000;149.990707;149.991760
39963000;150.001526;149.991760
39974000;150.008621;149.991760
39984000;150.010559;149.991760
39995000;150.003113;149.991760
40005000;149.993042;149.991760
40016000;149.979553;149.991760
40026000;149.970734;149.991760
40036000;149.968704;149.991760
40046000;149.971146;149.991760
40056000;149.976044;149.991760
40067000;149.985046;149.991760
40078000;149.995010;149.991760
40088000;149.998459;149.991760
40099000;149.996918;149.991760
40109000;149.989716;149.991760
40120000;149.980927;149.991760
40130000;149.973175;149.991760
40140000;149.968414;149.991760
40150000;149.969696;149.991760
40161000;149.976517;149.991760
40172000;149.987274;149.991760
40182000;149.997757;149.991760
40193000;150.001404;149.991760
40203000;150.000305;149.991760
40215000;149.995255;149.991760
40225000;149.987961;149.991760
40236000;149.981796;149.991760
40246000;149.979202;149.991760
40256000;149.984024;149.991760
40266000;149.991669;149.991760
40278000;150.002167;149.991760
40289000;150.008118;149.991760
40299000;150.011932;149.991760
40309000;150.009293;149.991760
40320000;150.001617;149.991760
40331000;149.992065;149.991760
40341000;149.985077;149.991760
40352000;149.982574;149.991760
40362000;149.984924;149.991760
40372000;149.989426;149.991760
40383000;149.998260;149.991760
40395000;150.005676;149.991760
40406000;150.011017;149.991760
40417000;150.006531;149.991760
40428000;149.998184;149.991760
40439000;149.990906;149.991760
40449000;149.983185;149.991760
40459000;149.980484;149.991760
40470000;149.981232;149.991760
40480000;149.986298;149.991760
40491000;149.993958;149.991760
40501000;149.998245;149.991760
40512000;149.999588;149.991760
40522000;149.998352;149.991760
40532000;149.993317;149.991760
40542000;149.985382;149.991760
40553000;149.980164;149.991760
40563000;149.979218;149.991760
40573000;149.981796;149.991760
40584000;149.988403;149.991760
40594000;149.994354;149.991760
40604000;149.999496;149.991760
40615000;150.002777;149.991760
40626000;149.998077;149.991760
40637000;149.990326;149.991760
40647000;149.983063;149.991760
40657000;149.976395;149.991760
40667000;149.972839;149.991760
40678000;149.974716;149.991760
40689000;149.981705;149.991760
40699000;149.991043;149.991760
40710000;149.998108;149.991760
40721000;149.998901;149.991760
40731000;149.997696;149.991760
40741000;149.991425;149.991760
40752000;149.983673;152.029770
40762000;150.078247;154.956284
40772000;151.232422;157.350067
40782000;152.951904;159.514969
40792000;155.355453;161.472885
40803000;158.664917;163.411072
40814000;162.605347;164.996429
40824000;166.183487;166.565796
40836000;168.350983;168.091156
40846000;169.547913;169.229019
40857000;170.757950;170.355408
40868000;171.814178;171.276749
40878000;172.617310;172.188828
40888000;173.299118;172.934875
40898000;173.851532;173.609589
40909000;174.489304;174.219803
40920000;175.107773;174.823837
40930000;175.604889;175.317947
40941000;176.021820;175.807083
40951000;176.362656;176.245026
40962000;176.700714;176.637115
40972000;177.050003;176.957825
40982000;177.361221;177.247879
40992000;177.592422;177.510208
41002000;177.783722;177.747452
41013000;177.955688;177.962006
41023000;178.107391;178.156052
41033000;178.316055;178.348145
41044000;178.506790;178.520126
41056000;178.690521;178.687302
41067000;178.832123;178.823822
41077000;178.923264;178.935440
41087000;179.009430;179.036392
41097000;179.091476;179.127686
41108000;179.172424;179.218079
41119000;179.235947;179.292038
41129000;179.307190;179.365219
41140000;179.379364;179.430725
41151000;179.444778;179.484314
41161000;179.512451;179.537384
41172000;179.580643;179.584915
41183000;179.626160;179.623764
41193000;179.655426;179.662231
41203000;179.673859;179.693695
41215000;179.693787;179.727509
41225000;179.715775;179.752731
41236000;179.736801;179.777695
41247000;179.763992;179.800049
41258000;179.801361;179.818344
41268000;179.855011;179.834900
41278000;179.913330;179.851288
41288000;179.942108;179.864685
41298000;179.941742;179.876801
41309000;179.917679;179.888794
41320000;179.885666;179.899536
41331000;179.869858;179.909149
41341000;179.870911;179.917007
41352000;179.883209;179.924774
41362000;179.913086;179.931137
41373000;179.960876;179.937439
41384000;-179.995071;179.943085
41394000;-179.969238;179.947693
41404000;-179.968155;179.951859
41415000;-179.986267;179.955994
41426000;179.980392;179.959686
41437000;179.944458;179.962723
41447000;179.922897;179.965714
41458000;179.919708;179.968155
41469000;179.948547;179.970581
41479000;179.984802;179.972748
41489000;-179.977295;179.974518
41500000;-179.954269;179.976273
41511000;-179.949280;179.977707
41521000;-179.965988;179.979004
41531000;-179.994904;179.980301
41542000;179.966888;179.981476
41553000;179.942688;179.982483
41563000;179.940887;179.983322
41573000;179.958466;179.984085
41583000;179.991486;179.984772
41594000;-179.978363;179.985443
41605000;-179.955780;179.986084
41616000;-179.956451;179.986588
41627000;-179.972336;179.987091
41638000;-179.996475;179.987579
41649000;179.967194;179.987885
41659000;179.944565;179.988190
41670000;179.944443;179.988556
41680000;179.963043;179.988861
41691000;179.992630;179.989120
41702000;-179.981598;179.989288
41712000;-179.961868;179.989441
41723000;-179.956955;179.989594
41733000;-179.971573;179.989746
41744000;-179.998337;179.989914
41754000;179.977448;179.990067
41764000;179.954910;179.990234
41775000;179.946045;179.990387
41785000;179.958374;179.990555
41796000;179.980759;179.990570
41807000;-179.991684;179.990570
41817000;-179.973343;179.990570
41827000;-179.967957;179.990570
41838000;-179.980072;179.990570
41850000;179.995422;179.990570
41860000;179.973907;179.990570
41870000;179.954285;179.990570
41881000;179.952057;179.990570
41891000;179.962555;179.990570
41903000;179.986206;179.990570
41914000;-179.987396;179.990570
41926000;-179.971756;179.990570
41936000;-179.974594;179.990570
41946000;-179.988647;179.990570
41957000;179.987839;179.990570
41968000;179.965439;179.990570
41980000;179.950348;179.990570
41990000;179.951904;179.990570
42000000;179.968323;179.990570
42011000;179.988586;179.990570
42021000;-179.986130;179.990570
42031000;-179.974091;179.990570
42041000;-179.972519;179.990570
42052000;-179.982635;179.990570
42062000;179.995804;179.990570
42074000;179.973206;179.990570
42085000;179.956802;179.990570
42095000;179.958359;179.990570
42105000;179.969452;179.990570
42115000;179.988205;179.990570
42126000;-179.992401;179.990570
42136000;-179.981949;179.990570
42147000;-179.979736;179.990570
42157000;-179.988968;179.990570
42167000;179.994110;179.990570
42178000;179.974213;179.990570
42188000;179.961075;179.990570
42199000;179.958389;179.990570
42209000;179.967041;179.990570
42219000;179.984589;179.990570
42230000;-179.995422;179.990570
42241000;-179.982010;179.990570
42251000;-179.979752;179.990570
42262000;-179.989502;179.990570
42272000;179.993881;179.990570
42282000;179.972687;179.990570
42292000;179.959641;179.990570
42303000;179.956543;179.990570
42313000;179.963531;179.990570
42323000;179.977661;179.990570
42333000;179.997513;179.990570
42344000;-179.988556;179.990570
42354000;-179.985992;179.990570
42365000;-179.992554;179.990570
42376000;179.993515;179.990570
42386000;179.977905;179.990570
42397000;179.963074;179.990570
42408000;179.958801;179.990570
42419000;179.967590;179.990570
42430000;179.982254;179.990570
42440000;179.998520;179.990570
42451000;-179.990570;179.990570
42461000;-179.987900;179.990570
42472000;-179.994888;179.990570
42482000;179.992767;179.990570
42492000;179.976120;179.990570
42502000;179.964035;179.990570
42513000;179.962143;179.990570
42523000;179.968307;179.990570
42535000;179.984467;179.990570
42545000;-179.999557;179.990570
42555000;-179.989090;179.990570
42565000;-179.986053;179.990570
42576000;-179.993271;179.990570
42587000;179.992813;179.990570
42597000;179.976532;179.990570
42608000;179.964447;179.990570
42619000;179.961655;179.990570
42629000;179.967712;179.990570
42639000;179.979980;179.990570
42650000;179.997650;179.990570
42662000;-179.991318;179.990570
42674000;-179.989380;179.990570
42684000;-179.995010;179.990570
42694000;179.993759;179.990570
42705000;179.978470;179.990570
42716000;179.967789;179.990570
42726000;179.966400;179.990570
42736000;179.972900;179.990570
42747000;179.984802;179.990570
42757000;-179.999878;179.990570
42768000;-179.989777;179.990570
42778000;-179.989838;179.990570
42788000;-179.993225;179.990570
42798000;179.998245;179.990570
42810000;179.982712;179.990570
42820000;179.973862;179.990570
42830000;179.973022;179.990570
42841000;179.979950;179.990570
42852000;179.991547;179.990570
42862000;-179.996536;179.990570
42873000;-179.987823;179.990570
42883000;-179.985046;179.990570
42893000;-179.990433;179.990570
42904000;179.995956;179.990570
42914000;179.984314;179.990570
42925000;179.973251;179.990570
42936000;179.971512;179.990570
42946000;179.976868;179.990570
42957000;179.989594;179.990570
42967000;-179.998718;179.990570
42978000;-179.989441;179.990570
42989000;-179.984467;179.990570
43000000;-179.990372;179.990570
43010000;179.999146;179.990570
43021000;179.985413;179.990570
43031000;179.976227;179.990570
43042000;179.975037;179.990570
43053000;179.980545;179.990570
43063000;179.992889;179.990570
43073000;-179.996048;179.990570
43084000;-179.989334;179.990570
43095000;-179.986298;179.990570
43106000;-179.993561;179.990570
43117000;179.995712;179.990570
43127000;179.985672;179.990570
43137000;179.976608;179.990570
43148000;179.976028;179.990570
43158000;179.979782;179.990570
43169000;179.989029;179.990570
43179000;-179.999268;179.990570
43190000;-179.992813;179.990570
43201000;-179.990662;179.990570
43211000;-179.997711;179.990570
43222000;179.990891;179.990570
43233000;179.980164;179.990570
43243000;179.971497;179.990570
43254000;179.971756;179.990570
43265000;179.976486;179.990570
43275000;179.987869;179.990570
43286000;-179.999252;179.990570
43296000;-179.991516;179.990570
43306000;-179.990784;179.990570
43317000;-179.995544;179.990570
43328000;179.993851;179.990570
43339000;179.981583;179.990570
43350000;179.973877;179.990570
43360000;179.974487;179.990570
43370000;179.978363;179.990570
43381000;179.988174;179.990570
43392000;179.999939;179.990570
43403000;-179.993149;179.990570
43413000;-179.992554;179.990570
43424000;-179.998215;179.990570
43434000;179.994202;179.990570
43445000;179.981506;179.990570
43455000;179.976547;179.990570
43465000;179.975342;179.990570
43476000;179.980301;179.990570
43486000;179.990036;179.990570
43497000;-179.998383;179.990570
43507000;-179.993591;179.990570
43518000;-179.992493;179.990570
43528000;-179.997894;179.990570
43538000;179.991699;179.990570
43550000;179.981796;179.990570
43562000;179.974579;179.990570
43573000;179.974930;179.990570
43583000;179.981079;179.990570
43594000;179.990326;179.990570
43604000;179.997681;179.990570
43614000;-179.995224;179.990570
43625000;-179.996460;179.990570
43636000;179.998535;179.990570
43646000;179.988602;179.990570
43657000;179.979431;179.990570
43667000;179.974274;179.990570
43678000;179.973633;179.990570
43688000;179.979218;179.990570
43699000;179.986649;179.990570
43709000;179.995346;179.990570
43720000;-179.998657;179.990570
43731000;179.999619;179.990570
43742000;179.995575;179.990570
43752000;179.987595;154.496460
43763000;179.589996;125.380409
43773000;178.297791;96.557755
43783000;176.405731;72.981613
43794000;173.571320;49.643097
43805000;169.995270;28.747225
43816000;166.136795;11.654988
43827000;160.771271;-6.712411
43838000;155.151672;-21.710016
43849000;148.907761;-35.137951
43861000;142.528854;-47.160496
43871000;137.935364;-57.924740
43882000;134.530426;-66.729591
43892000;131.849518;-75.445702
43903000;130.231979;-83.249580
43913000;129.636505;-89.632927
43923000;129.839584;-95.405907
43934000;130.884247;-101.120712
43945000;132.573303;-105.795258
43955000;134.915375;-110.422691
43965000;137.877045;-114.207802
43975000;141.444397;-117.631004
43985000;146.036224;-120.726868
43996000;150.292511;-123.791534
44006000;155.535950;-126.298340
44017000;162.495621;-128.779877
44028000;168.802505;-131.001648
44038000;175.547852;-132.818985
44048000;-176.545944;-134.462570
44059000;-168.962189;-136.089584
44070000;-160.295547;-137.546295
44080000;-153.085037;-138.737823
44091000;-146.880890;-139.917358
44102000;-141.712006;-140.973450
44113000;-137.581879;-141.919006
44124000;-134.535492;-142.765610
44135000;-132.558197;-143.523590
44146000;-131.635193;-144.202225
44156000;-131.673599;-144.757355
44167000;-132.491714;-145.306870
44177000;-133.913239;-145.756348
44187000;-136.394363;-146.162842
44198000;-139.306107;-146.565277
44208000;-142.939804;-146.894455
44219000;-145.464630;-147.220306
44229000;-146.704987;-147.486862
44240000;-147.366226;-147.727890
44250000;-147.779480;-147.966507
44261000;-148.036392;-148.180130
44271000;-148.252869;-148.354889
44282000;-148.481110;-148.512955
44292000;-148.634125;-148.669418
44303000;-148.804657;-148.809494
44313000;-148.941376;-148.924057
44323000;-149.061447;-149.027664
44334000;-149.179398;-149.130264
44344000;-149.280807;-149.214157
44354000;-149.376358;-149.290070
44365000;-149.461716;-149.365173
44375000;-149.512161;-149.426636
44386000;-149.537201;-149.487457
44397000;-149.564514;-149.537216
44407000;-149.593552;-149.586441
44417000;-149.635864;-149.626724
44427000;-149.685959;-149.663147
44438000;-149.745422;-149.699219
44448000;-149.809860;-149.728699
44459000;-149.856018;-149.755371
44469000;-149.881271;-149.779510
44479000;-149.882965;-149.803406
44489000;-149.866501;-149.822952
44499000;-149.843948;-149.840637
44509000;-149.828445;-149.858109
44520000;-149.827316;-149.872406
44531000;-149.839539;-149.886581
44542000;-149.872742;-149.899277
44553000;-149.922119;-149.909653
44563000;-149.962692;-149.919922
44573000;-149.991364;-149.928329
44585000;-150.001373;-149.936676
44595000;-149.989044;-149.944122
44606000;-149.961823;-149.950775
44616000;-149.932251;-149.956223
44627000;-149.911636;-149.961609
44638000;-149.915466;-149.966431
44649000;-149.939499;-149.970764
44659000;-149.973969;-149.974304
44669000;-150.006973;-149.977493
44680000;-150.034943;-149.980652
44691000;-150.041794;-149.983490
44701000;-150.035690;-149.985825
44712000;-150.013214;-149.988113
44722000;-149.985107;-149.989990
44732000;-149.970139;-149.991699
44743000;-149.971176;-149.993393
44753000;-149.988190;-149.994766
44763000;-150.015381;-149.996002
44773000;-150.037201;-149.997116
44784000;-150.054108;-149.998230
44795000;-150.059036;-149.999237
44806000;-150.049896;-150.000107
44816000;-150.026733;-150.000870
44826000;-149.996429;-150.001495
44837000;-149.969986;-150.002167
44847000;-149.957657;-150.002701
44857000;-149.964508;-150.003159
44868000;-149.982468;-150.003662
44878000;-150.008362;-150.004074
44888000;-150.032715;-150.004379
44898000;-150.045898;-150.004684
44908000;-150.044662;-150.004990
44919000;-150.032303;-150.005325
44929000;-150.015945;-150.005569
44941000;-149.990005;-150.005753
44951000;-149.980408;-150.005905
44962000;-149.978577;-150.006073
44972000;-149.992859;-150.006226
44983000;-150.013351;-150.006378
44993000;-150.033417;-150.006546
45004000;-150.041397;-150.006714
45015000;-150.037903;-150.006882
45026000;-150.024155;-150.007019
45038000;-149.999695;-150.007019
45048000;-149.980942;-150.007019
45059000;-149.976852;-150.007019
45069000;-149.983627;-150.007019
45079000;-149.999252;-150.007019
45090000;-150.018234;-150.007019
45101000;-150.037231;-150.007019
45112000;-150.044662;-150.007019
45122000;-150.038071;-150.007019
45133000;-150.023376;-150.007019
45144000;-150.002014;-150.007019
45156000;-149.983475;-150.007019
45167000;-149.977097;-150.007019
45178000;-149.983795;-150.007019
45188000;-149.999100;-150.007019
45199000;-150.019455;-150.007019
45210000;-150.037781;-150.007019
45220000;-150.039764;-150.007019
45230000;-150.035034;-150.007019
45241000;-150.022003;-150.007019
45252000;-150.005951;-150.007019
45262000;-149.993011;-150.007019
45272000;-149.986588;-150.007019
45282000;-149.989090;-150.007019
45293000;-149.999023;-150.007019
45303000;-150.016449;-150.007019
45313000;-150.028534;-150.007019
45323000;-150.032730;-150.007019
45334000;-150.030655;-150.007019
45345000;-150.020569;-150.007019
